상가업소번호,상호명,시도명,도로명,행정동명,시군구명,경도,위도
MA0101202211A0023027,카페디크레,제주특별자치도,제주특별자치도 제주시 정실4길,오라동,제주시,126.504655478801,33.4676751479985
MA0101202211A0050252,메가엠지씨커피제주무지개,제주특별자치도,제주특별자치도 제주시 서해안로,도두동,제주시,126.471724900115,33.5087509123037
MA0101202306A0033253,홈스윗홈,제주특별자치도,제주특별자치도 제주시 진군길,노형동,제주시,126.481402606222,33.4795081352296
MA0101202306A0027204,돈섬카페,제주특별자치도,제주특별자치도 서귀포시 대정읍 상모대서로,대정읍,서귀포시,126.258264250949,33.2274054221158
MA0101202306A0033318,선한필름카페,제주특별자치도,제주특별자치도 제주시 조천읍 곱은달남길,조천읍,제주시,126.671912976739,33.4964237236715
MA0101202306A0015605,인무드,제주특별자치도,제주특별자치도 서귀포시 안덕면 동광본동로,안덕면,서귀포시,126.339075116102,33.307437456018
MA0101202306A0042310,감성커피제주,제주특별자치도,제주특별자치도 제주시 연삼로,이도2동,제주시,126.535012093324,33.4960667628626
MA0101202306A0029573,탑스터디카페,제주특별자치도,제주특별자치도 제주시 화삼로1길,화북동,제주시,126.575263975187,33.514748043196
MA0101202306A0039683,워터쉐드,제주특별자치도,제주특별자치도 제주시 조천읍 교래4길,조천읍,제주시,126.675476179126,33.423908040808
MA0101202306A0040421,봄봄,제주특별자치도,제주특별자치도 제주시 고마로,일도2동,제주시,126.542214117949,33.5036940095087
MA0101202306A0027447,에버그린,제주특별자치도,제주특별자치도 제주시 조천읍 신촌남8길,조천읍,제주시,126.62472674448,33.523545030063
MA0101202306A0011260,서림독서실,제주특별자치도,제주특별자치도 제주시 서문로,용담1동,제주시,126.512007048328,33.5091325140291
MA0101202306A0029788,카페띠아모제주,제주특별자치도,제주특별자치도 제주시 중앙로14길,이도1동,제주시,126.523705329116,33.5112246520892
MA0101202306A0047630,제제,제주특별자치도,제주특별자치도 서귀포시 남원읍 하례로,남원읍,서귀포시,126.624940914683,33.2585256716543
MA0101202306A0047897,제주커피로스테리아,제주특별자치도,제주특별자치도 제주시 월랑북2길,노형동,제주시,126.475255125953,33.4926815602935
MA0101202306A0012083,유인원,제주특별자치도,제주특별자치도 서귀포시 대정읍 무영로254번길,대정읍,서귀포시,126.224209800409,33.2825563797212
MA0101202306A0016640,더벤티제주세화점,제주특별자치도,제주특별자치도 제주시 구좌읍 구좌로,구좌읍,제주시,126.856724604914,33.5229848012336
MA0101202306A0050463,메일빈인회윤당,제주특별자치도,제주특별자치도 제주시 연사길,오라동,제주시,126.508930718555,33.4878518126211
MA0101202306A0051857,에이바우트커피연동,제주특별자치도,제주특별자치도 제주시 국기로,연동,제주시,126.490069315811,33.4785252951733
MA0101202306A0046322,소요유,제주특별자치도,제주특별자치도 서귀포시 일주동로8666번길,동홍동,서귀포시,126.562384979087,33.2542278633448
MA0101202305A0087362,플랩잭스쥬스카페,제주특별자치도,제주특별자치도 서귀포시 대정읍 에듀시티로,대정읍,서귀포시,126.274220385123,33.2840395520795
MA0101202305A0097648,동광과자점,제주특별자치도,제주특별자치도 제주시 동광로8길,이도2동,제주시,126.534606420876,33.499482277421
MA0101202305A0102200,시종일관,제주특별자치도,제주특별자치도 제주시 한림읍 수원3길,한림읍,제주시,126.268241818419,33.4251854591698
MA0101202305A0079458,카페봄봄한림점,제주특별자치도,제주특별자치도 제주시 한림읍 한림로,한림읍,제주시,126.264483389465,33.4144163166136
MA0101202305A0098102,온스터디카페,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모상가로,대정읍,서귀포시,126.252669029645,33.2218089801887
MA0101202305A0102344,트리플에이제주화북점,제주특별자치도,제주특별자치도 제주시 연삼로,화북동,제주시,126.56144678611,33.5098944115016
MA0101202305A0071010,카페오후,제주특별자치도,제주특별자치도 서귀포시 성산읍 일주동로,성산읍,서귀포시,126.864375394694,33.3588729791683
MA0101202305A0081885,그릴백,제주특별자치도,제주특별자치도 서귀포시 동문로,중앙동,서귀포시,126.564375609644,33.2509889846373
MA0101202305A0067389,잔물결,제주특별자치도,제주특별자치도 제주시 한림읍 금능길,한림읍,제주시,126.229657942797,33.3880589458408
MA0101202305A0085176,카페153,제주특별자치도,제주특별자치도 제주시 애월읍 광상로,애월읍,제주시,126.400427170427,33.4347485134942
MA0101202305A0099921,제주트립티,제주특별자치도,제주특별자치도 제주시 정실동길,오라동,제주시,126.51381606392,33.4646820500762
MA0101202305A0071160,평대여카페,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.843077519437,33.5336431954348
MA0101202305A0090135,만디와산,제주특별자치도,제주특별자치도 제주시 조천읍 함와로,조천읍,제주시,126.679613427839,33.494730834121
MA0101202305A0093187,우지커피제주,제주특별자치도,제주특별자치도 제주시 남광로,이도2동,제주시,126.537184690416,33.4922341076191
MA0101202305A0080543,해온제과,제주특별자치도,제주특별자치도 제주시 조천읍 조천3길,조천읍,제주시,126.633220875882,33.5360665502864
MA0101202305A0104547,커피베이제주회수점,제주특별자치도,제주특별자치도 서귀포시 1100로,중문동,서귀포시,126.446876002583,33.2674814210982
MA0101202305A0105732,빽다방탐라도서관점,제주특별자치도,제주특별자치도 제주시 노형6길,노형동,제주시,126.477978212567,33.4800166831873
MA0101202305A0073648,종이시계,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.391793916127,33.4853397797179
MA0101202305A0087085,카페에벤에셀,제주특별자치도,제주특별자치도 제주시 1100로,노형동,제주시,126.485841356491,33.4730171231092
MA0101202305A0106016,달빛오후,제주특별자치도,제주특별자치도 제주시 중앙로,이도2동,제주시,126.537577909234,33.4911356308628
MA0101202305A0081608,경성살롱,제주특별자치도,제주특별자치도 서귀포시 이어도로,대륜동,서귀포시,126.523133238392,33.2457164327935
MA0101202305A0086359,해화탕,제주특별자치도,제주특별자치도 제주시 한림읍 일주서로,한림읍,제주시,126.291609297901,33.4433167848767
MA0101202305A0109964,부리부리,제주특별자치도,제주특별자치도 제주시 조천읍 비자림로,조천읍,제주시,126.690820898969,33.4356591428417
MA0101202305A0082344,제주성산카페바다방책과와인,제주특별자치도,제주특별자치도 서귀포시 성산읍 일주동로,성산읍,서귀포시,126.873464491581,33.3740839378104
MA0101202305A0194236,카페젠타일스,제주특별자치도,제주특별자치도 서귀포시 효돈로,효돈동,서귀포시,126.613185406805,33.2643322279965
MA0101202305A0168640,달리는커피,제주특별자치도,제주특별자치도 서귀포시 대청로25번길,대천동,서귀포시,126.502993813611,33.2530850260893
MA0101202305A0171119,올레길카페,제주특별자치도,제주특별자치도 서귀포시 표선면 일주동로,표선면,서귀포시,126.794791706352,33.3056265923625
MA0101202305A0172606,섬,제주특별자치도,제주특별자치도 제주시 한림읍 비양도길,한림읍,제주시,126.228258556093,33.4053336738405
MA0101202306A0004903,카이로스카페,제주특별자치도,제주특별자치도 제주시 복지로5길,이도2동,제주시,126.524225931901,33.4888581510179
MA0101202305A0162612,고도,제주특별자치도,제주특별자치도 제주시 어영길,용담2동,제주시,126.494966302658,33.5189997246717
MA0101202305A0198437,음파,제주특별자치도,제주특별자치도 제주시 관덕로4길,삼도2동,제주시,126.521158635864,33.5124319815656
MA0101202306A0001522,커피베이제주서귀포기업,제주특별자치도,제주특별자치도 서귀포시 일주동로,중앙동,서귀포시,126.56203652001,33.2530905832597
MA0101202305A0193337,카페제주디어,제주특별자치도,제주특별자치도 서귀포시 태평로,정방동,서귀포시,126.565423051978,33.2453304088891
MA0101202305A0175293,엔조이모몰리,제주특별자치도,제주특별자치도 서귀포시 일주동로,서홍동,서귀포시,126.557262877138,33.2527490936011
MA0101202305A0188933,카페이사벨,제주특별자치도,제주특별자치도 제주시 아봉로,아라동,제주시,126.553652475163,33.4788427096293
MA0101202305A0205342,블랜딩,제주특별자치도,제주특별자치도 제주시 애월읍 유수암평화길,애월읍,제주시,126.408266452618,33.4315674695461
MA0101202305A0176952,카페리나,제주특별자치도,제주특별자치도 제주시 한경면 용고로,한경면,제주시,126.179976503358,33.3005478248793
MA0101202305A0202324,봄봄,제주특별자치도,제주특별자치도 제주시 월랑로,노형동,제주시,126.475437894646,33.4891390821143
MA0101202305A0185270,정원,제주특별자치도,제주특별자치도 제주시 우도면 우도로,우도면,제주시,126.951821107499,33.5175855750367
MA0101202305A0200348,메가엠지씨커피제주성산,제주특별자치도,제주특별자치도 서귀포시 성산읍 성산등용로,성산읍,서귀포시,126.932691315089,33.4651483021399
MA0101202305A0122275,덤불,제주특별자치도,제주특별자치도 제주시 명주길,연동,제주시,126.49517761339,33.4955863048499
MA0101202305A0130789,카렐베이크샵,제주특별자치도,제주특별자치도 제주시 조천읍 신북로,조천읍,제주시,126.628089444427,33.5351406384073
MA0101202305A0150319,롱블랙,제주특별자치도,제주특별자치도 제주시 선사로8길,삼양동,제주시,126.587300004865,33.5255357059366
MA0101202305A0158540,청자다방대흘,제주특별자치도,제주특별자치도 제주시 조천읍 남조로,조천읍,제주시,126.65287907456,33.4957858259924
MA0101202305A0158967,플레이스우도,제주특별자치도,제주특별자치도 제주시 우도면 우도해안길,우도면,제주시,126.957161471064,33.5145311062651
MA0101202305A0152847,그릭요것,제주특별자치도,제주특별자치도 제주시 용담로18길,용담1동,제주시,126.514620849993,33.5094042434259
MA0101202305A0154565,내음커피바,제주특별자치도,제주특별자치도 제주시 산지로,건입동,제주시,126.529635085602,33.5153134815089
MA0101202305A0116490,아누에,제주특별자치도,제주특별자치도 제주시 신대로,연동,제주시,126.496167209847,33.4863670465457
MA0101202305A0150536,컴포즈커피제주이호테우점,제주특별자치도,제주특별자치도 제주시 테우해안로,이호동,제주시,126.452147212536,33.4968911468231
MA0101202305A0127230,카페목차,제주특별자치도,제주특별자치도 제주시 용화로,용담2동,제주시,126.50915374326,33.5093466395007
MA0101202305A0130389,일일커피하귀점,제주특별자치도,제주특별자치도 제주시 애월읍 일주서로,애월읍,제주시,126.420554072285,33.4902289572624
MA0101202305A0118206,달리는커피제주도남,제주특별자치도,제주특별자치도 제주시 도남로,이도2동,제주시,126.525978279216,33.4970423173156
MA0101202305A0133582,멜로우머그,제주특별자치도,제주특별자치도 제주시 정실동길,오라동,제주시,126.51392126769,33.465106213077
MA0101202305A0155728,메가엠지씨커피제주롯데시티점,제주특별자치도,제주특별자치도 제주시 도령로,연동,제주시,126.4863343933,33.4897346983542
MA0101202305A0047516,오늘도통통서귀포,제주특별자치도,제주특별자치도 서귀포시 대정읍 영서중로,대정읍,서귀포시,126.257007054608,33.2213030095674
MA0101202305A0054033,핑거커피외도점,제주특별자치도,제주특별자치도 제주시 우정로15길,외도동,제주시,126.431997640942,33.48609856696
MA0101202305A0038729,컴포즈커피제주연동,제주특별자치도,제주특별자치도 제주시 연동13길,연동,제주시,126.494574221026,33.4864597351837
MA0101202305A0040272,스타라파,제주특별자치도,제주특별자치도 서귀포시 성산읍 난산로,성산읍,서귀포시,126.874177746152,33.4011422764916
MA0101202305A0064447,달타냥,제주특별자치도,제주특별자치도 서귀포시 효돈순환로,효돈동,서귀포시,126.620666619205,33.2666724671138
MA0101202305A0045015,롤스커피,제주특별자치도,제주특별자치도 서귀포시 안덕면 한창로,안덕면,서귀포시,126.360869793492,33.2768966574964
MA0101202305A0054253,메가엠지씨커피제주버스,제주특별자치도,제주특별자치도 제주시 서광로,용담1동,제주시,126.514445489002,33.500333551246
MA0101202305A0049471,단마토커피앤브런치,제주특별자치도,제주특별자치도 제주시 한림읍 한림로,한림읍,제주시,126.240648974658,33.3934190090736
MA0101202305A0054805,다분한의도,제주특별자치도,제주특별자치도 서귀포시 표선면 표선중앙로,표선면,서귀포시,126.833226191173,33.3259347214867
MA0101202305A0034102,베릴,제주특별자치도,제주특별자치도 제주시 한림읍 협재1길,한림읍,제주시,126.242515470281,33.3975596908549
MA0101202305A0016668,빽다방제주이도초교점,제주특별자치도,제주특별자치도 제주시 구남로4길,이도2동,제주시,126.534005821421,33.4890575992733
MA0101202305A0024431,카페힐스,제주특별자치도,제주특별자치도 제주시 추자면 신양4길,추자면,제주시,126.332073498076,33.9471032846934
MA0101202305A0030052,모어모어,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.875715109581,33.5291452063932
MA0101202305A0051927,해일리,제주특별자치도,제주특별자치도 서귀포시 성산읍 한도로,성산읍,서귀포시,126.935151824194,33.4690716126905
MA0101202305A0046874,어둑,제주특별자치도,제주특별자치도 제주시 한림읍 협재1길,한림읍,제주시,126.245190328035,33.3989824680378
MA0101202305A0019189,금잔듸다방,제주특별자치도,제주특별자치도 서귀포시 동문로,중앙동,서귀포시,126.564000885272,33.2508163617606
MA0101202305A0027947,이디야제주외도점,제주특별자치도,제주특별자치도 제주시 우정로5길,외도동,제주시,126.431163867578,33.490196970928
MA0101202303A0103837,마리벨하모어촌계직영,제주특별자치도,제주특별자치도 서귀포시 대정읍 최남단해안로,대정읍,서귀포시,126.257517223751,33.2104325756104
MA0101202303A0113018,랭스살롱,제주특별자치도,제주특별자치도 제주시 애월읍 고내로7길,애월읍,제주시,126.338818794166,33.463430443971
MA0101202303A0085448,지안카페,제주특별자치도,제주특별자치도 제주시 조천읍 조천3길,조천읍,제주시,126.632568237442,33.5350999122514
MA0101202303A0104728,투빅커피한경조수점,제주특별자치도,제주특별자치도 제주시 한경면 용금로,한경면,제주시,126.233463104335,33.3365294582185
MA0101202303A0100886,벨롱벨롱,제주특별자치도,제주특별자치도 서귀포시 속골로,대륜동,서귀포시,126.53020053587,33.2444449827136
MA0101202303A0102352,과일로,제주특별자치도,제주특별자치도 서귀포시 표선면 일주동로,표선면,서귀포시,126.780527016827,33.3076399007821
MA0101202303A0104013,코메트커피,제주특별자치도,제주특별자치도 제주시 애월읍 하귀2길,애월읍,제주시,126.413309329502,33.4890949329739
MA0101202303A0092836,컴포즈커피제주동초교점,제주특별자치도,제주특별자치도 제주시 동문로,일도2동,제주시,126.533800169145,33.5133727749698
MA0101202305A0014561,브루잉골드,제주특별자치도,제주특별자치도 제주시 중앙로,이도1동,제주시,126.527721420326,33.5030175148264
MA0101202303A0098594,봉봉이,제주특별자치도,제주특별자치도 제주시 사라봉5길,건입동,제주시,126.540216243155,33.5172104834722
MA0101202303A0115908,새로이담다,제주특별자치도,제주특별자치도 제주시 서회천길,봉개동,제주시,126.609275446092,33.5005516748538
MA0101202303A0093046,마이리틀테라스,제주특별자치도,제주특별자치도 제주시 구좌읍 동복로,구좌읍,제주시,126.706866318353,33.5535192642563
MA0101202303A0089804,차귀도노을족욕카페,제주특별자치도,제주특별자치도 제주시 한경면 노을해안로,한경면,제주시,126.166180278969,33.3095350760902
MA0101202303A0107679,아이엔엠엠,제주특별자치도,제주특별자치도 서귀포시 안덕면 사계북로,안덕면,서귀포시,126.307930927704,33.2373299184957
MA0101202303A0088369,더벤티서홍점,제주특별자치도,제주특별자치도 서귀포시 홍중로,서홍동,서귀포시,126.557362141932,33.2564731759668
MA0101202303A0086799,소랑인성산,제주특별자치도,제주특별자치도 서귀포시 성산읍 일출로,성산읍,서귀포시,126.934641099307,33.4615429073297
MA0101202303A0092397,대성다방,제주특별자치도,제주특별자치도 서귀포시 중정로,정방동,서귀포시,126.566534528372,33.2484088487419
MA0101202303A0117802,커피베이애월하귀점,제주특별자치도,제주특별자치도 제주시 애월읍 하광로,애월읍,제주시,126.411416453215,33.4841903363475
MA0101202303A0115337,무슈부부커피스탠드관덕정,제주특별자치도,제주특별자치도 제주시 관덕로,삼도2동,제주시,126.52157550759,33.5129565145182
MA0101202305A0002722,카페마음마루,제주특별자치도,제주특별자치도 제주시 아란14길,아라동,제주시,126.543990259308,33.470765293565
MA0101202305A0002736,설빙외도일동점,제주특별자치도,제주특별자치도 제주시 우정로11길,외도동,제주시,126.432146617163,33.4880016021233
MA0101202306A0088205,앨리스케이커리제주,제주특별자치도,제주특별자치도 서귀포시 안덕면 한창로,안덕면,서귀포시,126.353133192299,33.2838261118215
MA0101202306A0089172,랍다:즐겁다,제주특별자치도,제주특별자치도 서귀포시 태평로,대륜동,서귀포시,126.525996035853,33.2441314926486
MA0101202306A0089204,리게인37스터디카페,제주특별자치도,제주특별자치도 서귀포시 대청로,대천동,서귀포시,126.503682424901,33.2527631905866
MA0101202306A0059113,맨션다미,제주특별자치도,제주특별자치도 제주시 정실5길,오라동,제주시,126.510753932038,33.4678616541454
MA0101202306A0072988,달보름,제주특별자치도,제주특별자치도 제주시 구좌읍 대수길,구좌읍,제주시,126.838108934516,33.5366210891413
MA0101202306A0062218,오기방,제주특별자치도,제주특별자치도 제주시 한경면 대한로,한경면,제주시,126.246547740815,33.3038544176717
MA0101202306A0066156,제주여행자2층,제주특별자치도,제주특별자치도 제주시 한림읍 한림로4길,한림읍,제주시,126.262925032744,33.4105392569017
MA0101202306A0068502,너븐,제주특별자치도,제주특별자치도 서귀포시 칠십리로214번길,동홍동,서귀포시,126.574029676855,33.2451257590929
MA0101202306A0063935,당동,제주특별자치도,제주특별자치도 제주시 애월읍 수산서4길,애월읍,제주시,126.382212225899,33.4679458488347
MA0101202306A0057116,컴포즈커피서귀포일호,제주특별자치도,제주특별자치도 서귀포시 중앙로,중앙동,서귀포시,126.561543300668,33.2530076986286
MA0101202306A0059615,컴포즈커피제주하귀점,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길,애월읍,제주시,126.414960753308,33.486731564867
MA0101202306A0072630,봄봄모슬포점,제주특별자치도,제주특별자치도 서귀포시 대정읍 신영로,대정읍,서귀포시,126.25359603017,33.2212825926955
MA0101202306A0099041,디저트39제주아라점,제주특별자치도,제주특별자치도 제주시 중앙로,아라동,제주시,126.545888952222,33.4738737584344
MA0101202306A0059675,브레드브루,제주특별자치도,제주특별자치도 제주시 조천읍 신북로,조천읍,제주시,126.659976048251,33.543914627511
MA0101202306A0068205,할리스제주황사평드라이브스루점,제주특별자치도,제주특별자치도 제주시 연북로,화북동,제주시,126.556055214289,33.497135695709
MA0101202303A0060861,동네커피,제주특별자치도,제주특별자치도 서귀포시 중앙로,서홍동,서귀포시,126.558895808551,33.2609326717688
MA0101202303A0075469,공일일공,제주특별자치도,제주특별자치도 서귀포시 성산읍 난산온평로,성산읍,서귀포시,126.893411910899,33.4071470306698
MA0101202303A0051708,매머드익스프레스서귀포일호,제주특별자치도,제주특별자치도 서귀포시 서문로,천지동,서귀포시,126.560571973259,33.2519673960211
MA0101202303A0077710,한수풀마루,제주특별자치도,제주특별자치도 제주시 한림읍 한림북동길,한림읍,제주시,126.263632395588,33.4158898713318
MA0101202303A0038562,셀렉토커피도남점,제주특별자치도,제주특별자치도 제주시 도남로,이도2동,제주시,126.5274281285,33.495596290785
MA0101202303A0045078,한번한봄,제주특별자치도,제주특별자치도 제주시 조천읍 신조로,조천읍,제주시,126.623127957966,33.5174003223066
MA0101202303A0042614,제주휘낭시에,제주특별자치도,제주특별자치도 제주시 과원북4길,연동,제주시,126.488224455748,33.4812224707139
MA0101202303A0059394,빽다방제주아라점,제주특별자치도,제주특별자치도 제주시 인다10길,아라동,제주시,126.54863932885,33.4745960659285
MA0101202303A0057692,컴포즈커피제주,제주특별자치도,제주특별자치도 제주시 조천읍 조함해안로,조천읍,제주시,126.665398784936,33.5421171994046
MA0101202303A0061179,2투1카페,제주특별자치도,제주특별자치도 제주시 은남1길,연동,제주시,126.493493805055,33.4890699418248
MA0101202303A0062111,카페알지니,제주특별자치도,제주특별자치도 제주시 구좌읍 송당5길,구좌읍,제주시,126.784986095489,33.4767370591481
MA0101202303A0082702,킁킁,제주특별자치도,제주특별자치도 제주시 정실남3길,오라동,제주시,126.508676633953,33.4661494215444
MA0101202303A0052843,숏블랙,제주특별자치도,제주특별자치도 제주시 원노형남2길,노형동,제주시,126.48323371992,33.482779549043
MA0101202303A0076751,카페선정,제주특별자치도,제주특별자치도 제주시 중앙로7길,일도1동,제주시,126.528012048333,33.5149015925408
MA0101202303A0074165,소소다정,제주특별자치도,제주특별자치도 제주시 애월읍 하귀11길,애월읍,제주시,126.412808752013,33.4851436082932
MA0101202303A0082734,업소명없음,제주특별자치도,제주특별자치도 서귀포시 법환망달로,대륜동,서귀포시,126.516933157355,33.2375507955035
MA0101202303A0077803,피서지다방,제주특별자치도,제주특별자치도 서귀포시 중정로91번길,중앙동,서귀포시,126.562982052745,33.2506955738501
MA0101202310A0016849,에이바우트한라수목원점,제주특별자치도,제주특별자치도 제주시 수목원길,연동,제주시,126.488647876525,33.4695846421543
MA0101202309A0086012,한라;산도,제주특별자치도,제주특별자치도 제주시 관덕로13길,일도1동,제주시,126.526037630579,33.5137941139899
MA0101202309A0091817,동희네,제주특별자치도,제주특별자치도 제주시 한경면 두모5길,한경면,제주시,126.18395603251,33.3539483287428
MA0101202310A0016978,제제그리너,제주특별자치도,제주특별자치도 제주시 한림읍 협재1길,한림읍,제주시,126.242764161483,33.3973899069933
MA0101202309A0080962,플로리카페,제주특별자치도,제주특별자치도 제주시 연신로,아라동,제주시,126.5534564257,33.4876956766659
MA0101202310A0029033,생각지못한기쁨,제주특별자치도,제주특별자치도 서귀포시 안덕면 신화역사로,안덕면,서귀포시,126.349284550694,33.312053481748
MA0101202310A0029642,더시그니청,제주특별자치도,제주특별자치도 제주시 연동11길,연동,제주시,126.493421845484,33.4884926287098
MA0101202310A0013361,에린,제주특별자치도,제주특별자치도 제주시 도남로,이도2동,제주시,126.528524031117,33.4899564905569
MA0101202309A0080368,빽다방서귀포,제주특별자치도,제주특별자치도 서귀포시 천제연로,예래동,서귀포시,126.416123155914,33.2550697530719
MA0101202310A0004586,봄봄회수점,제주특별자치도,제주특별자치도 서귀포시 전가로,중문동,서귀포시,126.444906500028,33.2632440385469
MA0101202310A0004596,카페봄봄내도점,제주특별자치도,제주특별자치도 제주시 내도3길,외도동,제주시,126.439145827932,33.4955346935349
MA0101202310A0026546,아노록,제주특별자치도,제주특별자치도 서귀포시 남원읍 공천포로,남원읍,서귀포시,126.641023686805,33.2648214488524
MA0101202310A0027085,카페콤마,제주특별자치도,제주특별자치도 제주시 중앙로,아라동,제주시,126.551647178345,33.4566651719067
MA0101202310A0021927,콤비,제주특별자치도,제주특별자치도 서귀포시 동홍남로,동홍동,서귀포시,126.57681577048,33.2570367956374
MA0101202310A0009146,레스빠스,제주특별자치도,제주특별자치도 서귀포시 남원읍 한신로,남원읍,서귀포시,126.74435460401,33.3174255424113
MA0101202308A0043331,카페프룻,제주특별자치도,제주특별자치도 제주시 수덕5길,노형동,제주시,126.471206614977,33.4824763708907
MA0101202308A0076065,성지오름,제주특별자치도,제주특별자치도 제주시 성지로,일도2동,제주시,126.530012694645,33.5111675982183
MA0101202308A0071584,긍정동커피,제주특별자치도,제주특별자치도 서귀포시 중정로,천지동,서귀포시,126.560047696883,33.247376244982
MA0101202308A0080595,맛있는커피집,제주특별자치도,제주특별자치도 서귀포시 일주서로,예래동,서귀포시,126.414355962857,33.257766305916
MA0101202308A0045926,보기도기,제주특별자치도,제주특별자치도 제주시 주르레길,노형동,제주시,126.481168000982,33.4502684299369
MA0101202308A0076581,게티하우스,제주특별자치도,제주특별자치도 서귀포시 성산읍 서성일로,성산읍,서귀포시,126.844048826502,33.4182117290064
MA0101202308A0048263,카페동백부엉이,제주특별자치도,제주특별자치도 제주시 조천읍 북흘로,조천읍,제주시,126.708611447985,33.514808900815
MA0101202308A0054338,로스티드코너,제주특별자치도,제주특별자치도 제주시 서광로11길,삼도1동,제주시,126.516650141632,33.5025330387617
MA0101202308A0051992,너흐,제주특별자치도,제주특별자치도 제주시 해안마을7다길,노형동,제주시,126.464787527449,33.4625416454263
MA0101202308A0049069,카페봄봄한경점,제주특별자치도,제주특별자치도 제주시 한경면 두신로,한경면,제주시,126.18515618418,33.3531267482847
MA0101202308A0066538,춤추는염소들,제주특별자치도,제주특별자치도 제주시 연동12길,연동,제주시,126.492958153865,33.4831262566525
MA0101202308A0077846,메가엠지씨커피제주서사로점,제주특별자치도,제주특별자치도 제주시 서사로,삼도1동,제주시,126.520095355441,33.5042233912659
MA0101202308A0040010,베러먼데이커피제주연동점,제주특별자치도,제주특별자치도 제주시 노연로,연동,제주시,126.489715133753,33.4857185489142
MA0101202308A0050064,메가엠지씨커피제주,제주특별자치도,제주특별자치도 제주시 중앙로,이도2동,제주시,126.534115911645,33.494620847273
MA0101202308A0086353,블루샥제주,제주특별자치도,제주특별자치도 서귀포시 동홍로,동홍동,서귀포시,126.567942239552,33.2523628883145
MA0101202308A0078927,길다방,제주특별자치도,제주특별자치도 서귀포시 동문로,중앙동,서귀포시,126.566334256179,33.2498507594153
MA0101202309A0050804,픽업,제주특별자치도,제주특별자치도 제주시 용담로,용담2동,제주시,126.512875065709,33.5117234936059
MA0101202309A0060710,디니,제주특별자치도,제주특별자치도 제주시 아봉로,아라동,제주시,126.568412963616,33.4768213122342
MA0101202309A0031206,줄서스터디카페,제주특별자치도,제주특별자치도 제주시 천수로,일도2동,제주시,126.542396403701,33.5038209058528
MA0101202309A0039154,엔제리너스한라수목원점,제주특별자치도,제주특별자치도 제주시 수목원길,연동,제주시,126.491934136545,33.4705448294655
MA0101202309A0069599,에스엘,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.340945328277,33.4695545188086
MA0101202309A0033460,사계절다방,제주특별자치도,제주특별자치도 제주시 구좌읍 세화3길,구좌읍,제주시,126.856012880459,33.5237503358379
MA0101202309A0038501,코스모파치,제주특별자치도,제주특별자치도 제주시 월두2길,아라동,제주시,126.548330137688,33.4844223397993
MA0101202309A0039243,에이스튜디오,제주특별자치도,제주특별자치도 제주시 연신로,일도2동,제주시,126.54624844917,33.4977763671146
MA0101202309A0070848,러스틱테이블,제주특별자치도,제주특별자치도 제주시 인다8길,아라동,제주시,126.548016516477,33.4764420700843
MA0101202309A0053312,늘이플,제주특별자치도,제주특별자치도 서귀포시 대정읍 추사로55번길,대정읍,서귀포시,126.276589914672,33.2479348843084
MA0101202309A0062494,빽다방제주노형월랑점,제주특별자치도,제주특별자치도 제주시 월랑로10길,노형동,제주시,126.476865106693,33.4897852449242
MA0101202309A0057123,런카페,제주특별자치도,제주특별자치도 서귀포시 명동로,정방동,서귀포시,126.567415176725,33.2482586377275
MA0101202309A0075393,제주와나,제주특별자치도,제주특별자치도 제주시 삼성로9길,일도2동,제주시,126.52995528457,33.5098420417221
MA0101202309A0058677,굿올데이즈,제주특별자치도,제주특별자치도 서귀포시 이어도로,대천동,서귀포시,126.482809136039,33.2347718239719
MA0101202309A0031530,제일다방,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로,대정읍,서귀포시,126.252191857907,33.2211569509501
MA0101202309A0033772,카페모들,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.38921834894,33.4889785364937
MA0101202309A0049678,커피에반하다덕수점,제주특별자치도,제주특별자치도 서귀포시 안덕면 덕수서로,안덕면,서귀포시,126.303790287268,33.2521203425316
MA0101202309A0072410,올드타운,제주특별자치도,제주특별자치도 서귀포시 표선면 성읍정의현로22번길,표선면,서귀포시,126.803118724324,33.3844150277058
MA0101202309A0038149,밭318,제주특별자치도,제주특별자치도 제주시 우도면 우도해안길,우도면,제주시,126.966370503243,33.4982870548949
MA0101202309A0051337,청자다방제주,제주특별자치도,제주특별자치도 제주시 신대로14길,연동,제주시,126.491489665054,33.4877003301361
MA0101202309A0058786,배호배호,제주특별자치도,제주특별자치도 제주시 한경면 고산로,한경면,제주시,126.179366279544,33.3037985587756
MA0101202309A0044769,포레스텔라인제주,제주특별자치도,제주특별자치도 제주시 구좌읍 번영로,구좌읍,제주시,126.746581922822,33.4308087239866
